model,session,trial_number,state,state_label,p_state0,p_state1,p_state2,p_go,actual_choice,pupil_zscore,stim_strength
corrected,242-R-mPFC-S1-NE_2023_01_09,135,1,Conservative,9.40572e-06,0.891111,0.10888,0.160019,0,0.285641,0.25
corrected,242-R-mPFC-S1-NE_2023_01_09,136,1,Conservative,5.25694e-06,0.850882,0.149113,0.0444158,0,-0.00455452,0.025
corrected,242-R-mPFC-S1-NE_2023_01_09,137,1,Conservative,5.36635e-06,0.764735,0.23526,0.0756607,0,-0.952738,0.05
corrected,242-R-mPFC-S1-NE_2023_01_09,138,1,Conservative,7.94739e-06,0.752294,0.247698,0.350201,1,0.856459,0.5
corrected,242-R-mPFC-S1-NE_2023_01_09,139,1,Conservative,2.90252e-06,0.765388,0.23461,0.0755355,0,-0.948646,0.05
corrected,242-R-mPFC-S1-NE_2023_01_09,140,1,Conservative,1.38805e-06,0.785543,0.214456,0.132011,0,-0.678594,0.1
corrected,242-R-mPFC-S1-NE_2023_01_09,141,1,Conservative,1.09761e-06,0.78714,0.212859,0.131302,0,-0.840318,0.1
corrected,242-R-mPFC-S1-NE_2023_01_09,142,1,Conservative,1.38002e-06,0.777936,0.222063,0.0522256,0,-0.736641,0.025
corrected,242-R-mPFC-S1-NE_2023_01_09,143,1,Conservative,1.86313e-09,1,4.1331e-11,0.481614,0,3.11883,1
corrected,242-R-mPFC-S1-NE_2023_01_09,144,1,Conservative,5.70254e-08,0.99959,0.00040982,0.0369724,0,0.564508,0.1
corrected,242-R-mPFC-S1-NE_2023_01_09,145,1,Conservative,7.20126e-08,0.999997,3.07204e-06,0.136274,0,-0.448491,0.5
corrected,242-R-mPFC-S1-NE_2023_01_09,146,1,Conservative,1.43368e-06,0.984304,0.0156943,0.0437599,0,-0.0769593,0.1
corrected,242-R-mPFC-S1-NE_2023_01_09,147,1,Conservative,8.10548e-06,0.941794,0.0581976,0.186541,1,-0.781602,0.5
corrected,242-R-mPFC-S1-NE_2023_01_09,148,1,Conservative,9.14268e-07,0.997797,0.00220209,0.0630492,0,0.849237,0.25
corrected,242-R-mPFC-S1-NE_2023_01_09,149,1,Conservative,8.47834e-08,0.999917,8.26797e-05,0.0611221,0,1.04162,0.25
corrected,242-R-mPFC-S1-NE_2023_01_09,150,1,Conservative,1.68756e-07,0.997889,0.00211098,0.0286694,0,-0.583668,0.025
corrected,242-R-mPFC-S1-NE_2023_01_09,151,1,Conservative,1.57556e-08,1,4.6608e-07,0.136272,0,-0.203811,0.5
corrected,242-R-mPFC-S1-NE_2023_01_09,152,1,Conservative,3.45188e-08,1,1.3301e-07,0.136272,0,0.0539795,0.5
corrected,242-R-mPFC-S1-NE_2023_01_09,153,1,Conservative,1.29328e-06,0.999997,1.66616e-06,0.136274,0,-0.200763,0.5
corrected,242-R-mPFC-S1-NE_2023_01_09,154,1,Conservative,1.37855e-05,0.999649,0.000336933,0.0613648,0,2.65315,0.25
corrected,242-R-mPFC-S1-NE_2023_01_10,1,2,Engaged,0.00206157,0.00962219,0.988316,0.08054,0,-0.449503,0
corrected,242-R-mPFC-S1-NE_2023_01_10,2,2,Engaged,0.00146643,0.0100999,0.988434,0.135306,0,1.02766,0.025
corrected,242-R-mPFC-S1-NE_2023_01_10,3,2,Engaged,0.00128398,0.00759951,0.991117,0.99606,1,1.19471,1
corrected,242-R-mPFC-S1-NE_2023_01_10,4,2,Engaged,0.00102985,0.00160534,0.997365,0.480416,1,0.167902,0.1
corrected,242-R-mPFC-S1-NE_2023_01_10,5,2,Engaged,0.000587084,0.00412887,0.995284,0.135435,0,0.229021,0.025
corrected,242-R-mPFC-S1-NE_2023_01_10,6,2,Engaged,0.000458607,0.00469832,0.994843,0.997564,1,0.599911,1
corrected,242-R-mPFC-S1-NE_2023_01_10,7,2,Engaged,0.000293849,0.00324334,0.996463,0.99711,1,-0.157213,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,8,2,Engaged,0.000108828,0.00897032,0.990921,0.0793978,0,-0.42489,0
corrected,242-R-mPFC-S1-NE_2023_01_10,9,2,Engaged,4.49619e-05,0.0118078,0.988147,0.218607,0,-0.47414,0.05
corrected,242-R-mPFC-S1-NE_2023_01_10,10,2,Engaged,2.57333e-05,0.0109854,0.988989,0.134375,0,-0.434019,0.025
corrected,242-R-mPFC-S1-NE_2023_01_10,11,2,Engaged,2.43121e-05,0.0110242,0.988951,0.218745,0,0.213194,0.05
corrected,242-R-mPFC-S1-NE_2023_01_10,12,2,Engaged,4.36541e-05,0.0202884,0.979668,0.0787505,0,2.10761,0
corrected,242-R-mPFC-S1-NE_2023_01_10,13,2,Engaged,8.30062e-05,0.00334454,0.996572,0.997027,1,-0.0915917,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,14,2,Engaged,0.000106891,0.000399157,0.999494,0.480653,1,-0.461406,0.1
corrected,242-R-mPFC-S1-NE_2023_01_10,15,2,Engaged,0.000112299,0.000659565,0.999228,0.999658,1,-0.365355,1
corrected,242-R-mPFC-S1-NE_2023_01_10,16,2,Engaged,0.000117527,0.000191788,0.999691,0.999749,1,0.0164875,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,17,2,Engaged,0.000126437,0.000673744,0.9992,0.999333,1,0.938323,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,18,2,Engaged,0.000123807,0.000468465,0.999408,0.99951,1,-0.238954,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,19,2,Engaged,0.000114564,0.000443648,0.999442,0.99977,1,-0.772298,1
corrected,242-R-mPFC-S1-NE_2023_01_10,20,2,Engaged,0.000109777,0.000296241,0.999594,0.999659,1,0.2398,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,21,2,Engaged,0.000103428,0.000639077,0.999257,0.999363,1,0.426243,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,22,2,Engaged,8.5912e-05,0.000421901,0.999492,0.999551,1,-0.713441,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,23,2,Engaged,6.66184e-05,0.00151303,0.99842,0.999216,1,-0.609055,1
corrected,242-R-mPFC-S1-NE_2023_01_10,24,2,Engaged,4.55902e-05,0.00281545,0.997139,0.135261,0,-0.443597,0.025
corrected,242-R-mPFC-S1-NE_2023_01_10,25,2,Engaged,4.32838e-05,0.000368833,0.999588,0.969636,1,-0.658107,0.25
corrected,242-R-mPFC-S1-NE_2023_01_10,26,2,Engaged,3.87111e-05,0.00117365,0.998788,0.0797744,0,-0.630687,0
corrected,242-R-mPFC-S1-NE_2023_01_10,27,2,Engaged,6.16208e-05,0.00549789,0.99444,0.99715,1,1.67235,1
corrected,242-R-mPFC-S1-NE_2023_01_10,28,2,Engaged,8.60987e-05,0.023211,0.976703,0.0786191,0,2.7102,0
corrected,242-R-mPFC-S1-NE_2023_01_10,29,2,Engaged,0.000131155,0.00410658,0.995762,0.479015,1,-0.126566,0.1
corrected,242-R-mPFC-S1-NE_2023_01_10,30,2,Engaged,0.00014247,0.00590394,0.993954,0.0795828,0,-0.0138404,0
corrected,242-R-mPFC-S1-NE_2023_01_10,31,2,Engaged,0.000194161,0.00371643,0.996089,0.998073,1,-0.240778,1
corrected,242-R-mPFC-S1-NE_2023_01_10,32,2,Engaged,0.000232018,0.000315484,0.999452,0.480731,1,-0.933064,0.1
corrected,242-R-mPFC-S1-NE_2023_01_10,33,2,Engaged,0.000243842,0.000161629,0.999595,0.969813,1,-0.77098,0.25
corrected,242-R-mPFC-S1-NE_2023_01_10,34,2,Engaged,0.000256553,0.00134213,0.998401,0.135542,0,-0.609743,0.025
corrected,242-R-mPFC-S1-NE_2023_01_10,35,2,Engaged,0.000341515,0.000444784,0.999214,0.220921,1,-0.138056,0.05
corrected,242-R-mPFC-S1-NE_2023_01_10,36,2,Engaged,0.000352039,0.00141546,0.998233,0.999266,1,0.315229,1
corrected,242-R-mPFC-S1-NE_2023_01_10,37,2,Engaged,0.000355086,0.000809068,0.998836,0.999212,1,-0.0489075,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,38,2,Engaged,0.000347227,0.00109456,0.998558,0.999432,1,-0.700551,1
corrected,242-R-mPFC-S1-NE_2023_01_10,39,2,Engaged,0.000333374,0.00013422,0.999532,0.480844,1,-0.964296,0.1
corrected,242-R-mPFC-S1-NE_2023_01_10,40,2,Engaged,0.000297587,0.00026333,0.999439,0.999684,1,-0.449722,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,41,2,Engaged,0.000256839,0.000246335,0.999497,0.999699,1,-0.635824,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,42,2,Engaged,0.000215125,0.000385057,0.9994,0.99958,1,-0.565204,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,43,2,Engaged,0.000168109,0.00106755,0.998764,0.480376,1,-0.761819,0.1
corrected,242-R-mPFC-S1-NE_2023_01_10,44,2,Engaged,7.85408e-05,0.0160078,0.983914,0.0790015,0,-0.527211,0
corrected,242-R-mPFC-S1-NE_2023_01_10,45,2,Engaged,4.66165e-05,0.0251545,0.974799,0.216075,0,-0.878862,0.05
corrected,242-R-mPFC-S1-NE_2023_01_10,46,2,Engaged,4.25894e-05,0.0370561,0.962901,0.93629,1,-0.305886,0.25
corrected,242-R-mPFC-S1-NE_2023_01_10,47,2,Engaged,1.41046e-05,0.416629,0.583357,0.141745,0,0.257487,0.05
corrected,242-R-mPFC-S1-NE_2023_01_10,48,1,Conservative,5.70856e-06,0.837838,0.162156,0.0348081,0,0.618061,0
corrected,242-R-mPFC-S1-NE_2023_01_10,49,1,Conservative,5.19397e-06,0.996188,0.00380681,0.139564,0,-0.67949,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,50,1,Conservative,7.86971e-06,0.734305,0.265687,0.0569018,0,-0.346417,0.025
corrected,242-R-mPFC-S1-NE_2023_01_10,51,2,Engaged,1.40926e-05,0.428717,0.571269,0.0896319,0,-0.55064,0.025
corrected,242-R-mPFC-S1-NE_2023_01_10,52,2,Engaged,3.01515e-05,0.177551,0.822419,0.116539,0,-0.289857,0.025
corrected,242-R-mPFC-S1-NE_2023_01_10,53,2,Engaged,7.01643e-05,0.0386586,0.961271,0.966528,1,0.538894,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,54,2,Engaged,7.39711e-05,0.0178334,0.982093,0.984514,1,0.311802,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,55,2,Engaged,7.25522e-05,0.0274104,0.972517,0.0783853,0,0.822274,0
corrected,242-R-mPFC-S1-NE_2023_01_10,56,2,Engaged,8.68609e-05,0.0209394,0.978974,0.950936,1,-0.429978,0.25
corrected,242-R-mPFC-S1-NE_2023_01_10,57,2,Engaged,9.48298e-05,0.0807534,0.919152,0.896569,0,-0.195461,0.25
corrected,242-R-mPFC-S1-NE_2023_01_10,58,2,Engaged,8.29138e-05,0.0153942,0.984523,0.98662,1,-0.450109,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,59,2,Engaged,7.11697e-05,0.0210524,0.978876,0.133323,0,1.16309,0.025
corrected,242-R-mPFC-S1-NE_2023_01_10,60,2,Engaged,7.30846e-05,0.0043481,0.995579,0.220038,1,-0.644664,0.05
corrected,242-R-mPFC-S1-NE_2023_01_10,61,2,Engaged,4.58775e-05,0.00959037,0.990364,0.219029,0,0.649748,0.05
corrected,242-R-mPFC-S1-NE_2023_01_10,62,2,Engaged,3.6224e-05,0.00310069,0.996863,0.479431,1,-0.543936,0.1
corrected,242-R-mPFC-S1-NE_2023_01_10,63,2,Engaged,1.30652e-05,0.012556,0.987431,0.0791474,0,-0.101731,0
corrected,242-R-mPFC-S1-NE_2023_01_10,64,2,Engaged,4.99675e-06,0.018831,0.981164,0.133522,0,-0.15178,0.025
corrected,242-R-mPFC-S1-NE_2023_01_10,65,2,Engaged,2.97208e-06,0.0259694,0.974028,0.132757,0,0.302386,0.025
corrected,242-R-mPFC-S1-NE_2023_01_10,66,2,Engaged,2.10953e-06,0.0208096,0.979188,0.216876,0,-0.6006,0.05
corrected,242-R-mPFC-S1-NE_2023_01_10,67,2,Engaged,2.68012e-06,0.0134555,0.986542,0.0790929,0,-0.393014,0
corrected,242-R-mPFC-S1-NE_2023_01_10,68,2,Engaged,6.4118e-06,0.0128016,0.987192,0.958337,1,0.826889,0.25
corrected,242-R-mPFC-S1-NE_2023_01_10,69,2,Engaged,5.27658e-06,0.0474783,0.952516,0.459717,0,0.263656,0.1
corrected,242-R-mPFC-S1-NE_2023_01_10,70,1,Conservative,4.6544e-06,0.571823,0.428172,0.226905,0,5.35014,0.1
corrected,242-R-mPFC-S1-NE_2023_01_10,71,1,Conservative,7.6774e-06,0.567395,0.432597,0.70587,1,2.02991,1
corrected,242-R-mPFC-S1-NE_2023_01_10,72,2,Engaged,4.05617e-06,0.474584,0.525412,0.130738,0,-0.884943,0.05
corrected,242-R-mPFC-S1-NE_2023_01_10,73,2,Engaged,2.97638e-06,0.385961,0.614036,0.0590817,0,-0.748355,0
corrected,242-R-mPFC-S1-NE_2023_01_10,74,2,Engaged,3.06143e-06,0.375932,0.624065,0.149465,0,0.929115,0.05
corrected,242-R-mPFC-S1-NE_2023_01_10,75,2,Engaged,5.57352e-06,0.285839,0.714155,0.0644619,0,-0.568804,0
corrected,242-R-mPFC-S1-NE_2023_01_10,76,2,Engaged,1.11553e-05,0.237531,0.762458,0.375334,0,0.109758,0.1
corrected,242-R-mPFC-S1-NE_2023_01_10,77,2,Engaged,3.79825e-05,0.0773521,0.92261,0.0756816,0,-0.626237,0
corrected,242-R-mPFC-S1-NE_2023_01_10,78,2,Engaged,9.50305e-05,0.0114494,0.988456,0.475743,1,0.490693,0.1
corrected,242-R-mPFC-S1-NE_2023_01_10,79,2,Engaged,9.47683e-05,0.000865916,0.999039,0.480442,1,-0.548424,0.1
corrected,242-R-mPFC-S1-NE_2023_01_10,80,2,Engaged,7.95454e-05,0.00103853,0.998882,0.0798062,0,-0.0671119,0
corrected,242-R-mPFC-S1-NE_2023_01_10,81,2,Engaged,9.3522e-05,0.000623221,0.999283,0.480549,1,1.17391,0.1
corrected,242-R-mPFC-S1-NE_2023_01_10,82,2,Engaged,8.14758e-05,0.000171603,0.999747,0.969813,1,-0.362719,0.25
corrected,242-R-mPFC-S1-NE_2023_01_10,83,2,Engaged,6.65771e-05,0.000431723,0.999502,0.999543,1,-0.538755,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,84,2,Engaged,5.13644e-05,0.00304113,0.996908,0.998423,1,-0.165679,1
corrected,242-R-mPFC-S1-NE_2023_01_10,85,2,Engaged,3.08108e-05,0.00548026,0.994489,0.0795383,0,-0.496092,0
corrected,242-R-mPFC-S1-NE_2023_01_10,86,2,Engaged,2.58579e-05,0.00416254,0.995812,0.0796061,0,-0.750562,0
corrected,242-R-mPFC-S1-NE_2023_01_10,87,2,Engaged,3.21322e-05,0.000323767,0.999644,0.480662,1,-0.741666,0.1
corrected,242-R-mPFC-S1-NE_2023_01_10,88,2,Engaged,2.8804e-05,0.000189119,0.999782,0.9698,1,-0.448269,0.25
corrected,242-R-mPFC-S1-NE_2023_01_10,89,2,Engaged,2.53892e-05,0.00304418,0.99693,0.998422,1,0.175257,1
corrected,242-R-mPFC-S1-NE_2023_01_10,90,2,Engaged,1.60411e-05,0.00376581,0.996218,0.220119,0,-0.63126,0.05
corrected,242-R-mPFC-S1-NE_2023_01_10,91,2,Engaged,1.60139e-05,0.000406587,0.999577,0.999565,1,-0.796015,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,92,2,Engaged,1.56699e-05,0.000883779,0.999101,0.999153,1,0.257592,0.5
corrected,242-R-mPFC-S1-NE_2023_01_10,93,2,Engaged,1.13457e-05,0.00334202,0.996647,0.135185,0,-0.141983,0.025
corrected,242-R-mPFC-S1-NE_2023_01_10,94,2,Engaged,1.24023e-05,0.000444001,0.999544,0.969569,1,-0.786584,0.25
corrected,242-R-mPFC-S1-NE_2023_01_10,95,2,Engaged,1.16422e-05,0.00241142,0.997577,0.220373,0,-0.38145,0.05
corrected,242-R-mPFC-S1-NE_2023_01_10,96,2,Engaged,1.88971e-05,0.00125571,0.998725,0.999349,1,-0.237102,1
corrected,242-R-mPFC-S1-NE_2023_01_10,97,2,Engaged,2.44187e-05,0.000474314,0.999501,0.969541,1,0.180763,0.25
corrected,242-R-mPFC-S1-NE_2023_01_10,98,2,Engaged,2.55039e-05,0.00179855,0.998176,0.999068,1,-0.395839,1
corrected,242-R-mPFC-S1-NE_2023_01_10,99,2,Engaged,2.22469e-05,0.00182868,0.998149,0.96831,1,-0.845339,0.25
corrected,242-R-mPFC-S1-NE_2023_01_10,100,2,Engaged,1.73807e-05,0.0342452,0.965737,0.982248,1,-0.122794,1
corrected,242-R-mPFC-S1-NE_2023_01_10,101,2,Engaged,6.75059e-06,0.154077,0.845916,0.412387,0,0.555981,0.1
corrected,242-R-mPFC-S1-NE_2023_01_10,102,2,Engaged,3.63026e-06,0.186164,0.813832,0.115601,0,-0.191116,0.025
corrected,242-R-mPFC-S1-NE_2023_01_10,103,2,Engaged,3.16519e-06,0.205985,0.794012,0.0687503,0,-0.509294,0
corrected,242-R-mPFC-S1-NE_2023_01_10,104,1,Conservative,6.71791e-07,0.995477,0.00452238,0.0651579,0,4.11247,0.25
